Date,Open,High,Low,Close,Adj Close,Volume
2019-09-19 00:00:00-04:00,15.635038408901655,16.082004389782515,15.635038408901655,16.038183212280273,16.038183212280273,17436100
2019-09-20 00:00:00-04:00,16.073238428734832,16.187170134795487,15.661329434076375,16.152114868164062,16.152114868164062,19547000
2019-09-23 00:00:00-04:00,16.257280516686308,16.379978115154888,16.143348823401166,16.301101684570312,16.301101684570312,13556200
2019-09-24 00:00:00-04:00,16.195934421231684,16.520204414546825,16.055710011043196,16.48514747619629,16.48514747619629,15868600
2019-09-25 00:00:00-04:00,16.388744080526365,16.44132781593705,15.766496803673853,15.933013916015625,15.933013916015625,13268100
2019-09-26 00:00:00-04:00,16.02941976339744,16.10829453533277,15.819081466213527,15.862902641296387,15.862902641296387,8714200
2019-09-27 00:00:00-04:00,15.547398536189373,15.670094496379361,15.380881396212184,15.538634300231934,15.538634300231934,13239600
2019-09-30 00:00:00-04:00,15.16177949847529,15.380880367942314,14.898859123757651,15.188072204589844,15.188072204589844,14847500
2019-10-01 00:00:00-04:00,15.039082484709,15.41593622104303,14.925150776136945,15.091666221618652,15.091666221618652,17963300
2019-10-02 00:00:00-04:00,15.258182630890262,15.442228208946577,15.03908178705599,15.223127365112305,15.223127365112305,18387000
2019-10-03 00:00:00-04:00,15.249420195269527,15.713914640765463,15.07414050249129,15.126724243164062,15.126724243164062,14868000
2019-10-04 00:00:00-04:00,15.109194049379678,15.573688441905535,15.074138783464457,15.556159973144531,15.556159973144531,11481800
2019-10-07 00:00:00-04:00,15.450991834277081,15.652565894888356,15.34582435810388,15.442229270935059,15.442229270935059,8098000
2019-10-08 00:00:00-04:00,15.722676202614105,15.9593038312082,15.62627130143452,15.82784366607666,15.82784366607666,10774500
2019-10-09 00:00:00-04:00,15.722681068714314,15.819084328123589,15.529871206681344,15.661333084106445,15.661333084106445,8088800
2019-10-10 00:00:00-04:00,15.661331066993837,15.731443279173707,15.337061040907571,15.696386337280273,15.696386337280273,14575500
2019-10-11 00:00:00-04:00,15.53863116817186,15.547395402362728,14.855037617351627,14.898857116699219,14.898857116699219,19555700
2019-10-14 00:00:00-04:00,14.89885910438272,15.161779478758449,14.89885910438272,14.986499786376953,14.986499786376953,7369500
2019-10-15 00:00:00-04:00,14.898858888027187,14.968971098283037,14.548297836747937,14.600881576538086,14.600881576538086,17788300
2019-10-16 00:00:00-04:00,14.697287616129133,14.855040519167053,14.50447776947964,14.84627628326416,14.84627628326416,10243500
2019-10-17 00:00:00-04:00,14.749874172009857,15.205604496203032,14.732345696862259,14.977739334106445,14.977739334106445,9878900
2019-10-18 00:00:00-04:00,15.161777608243725,15.240654045146819,14.90762150058346,15.065374374389648,15.065374374389648,8293900
2019-10-21 00:00:00-04:00,15.056609901415001,15.13548633706765,14.679756191431618,14.749868392944336,14.749868392944336,8589100
2019-10-22 00:00:00-04:00,14.819981517233325,14.881329488425983,14.399308281963515,14.548296928405762,14.548296928405762,12495000
2019-10-23 00:00:00-04:00,14.714815878759723,14.811219129106993,14.46065805600998,14.522006034851074,14.522006034851074,10640400
2019-10-24 00:00:00-04:00,14.574588144772694,15.09166629650275,14.530768642398364,15.047846794128418,15.047846794128418,14535200
2019-10-25 00:00:00-04:00,15.380879456829735,15.450991664041688,14.933915180607833,15.074139595031738,15.074139595031738,9809000
2019-10-28 00:00:00-04:00,14.89885981158087,14.925152518909258,14.58335401006843,14.65346622467041,14.65346622467041,10432600
2019-10-29 00:00:00-04:00,14.504475831275938,14.784926327871252,14.39930835770869,14.697285652160645,14.697285652160645,8695500
2019-10-30 00:00:00-04:00,14.70604984717314,14.951441732571844,14.504475792101115,14.94267749786377,14.94267749786377,11504000
2019-10-31 00:00:00-04:00,15.153016079288431,15.31953152712617,15.039082697497472,15.214364051818848,15.214364051818848,13051200
2019-11-01 00:00:00-04:00,15.091666252707652,15.17930692880885,14.81998166124011,14.907622337341309,14.907622337341309,12848800
2019-11-04 00:00:00-05:00,14.828744673789963,14.925149576716043,14.574586901205471,14.583351135253906,14.583351135253906,12562000
2019-11-05 00:00:00-05:00,14.320435651510284,14.53953656212506,14.180211202445411,14.49571704864502,14.49571704864502,18002900
2019-11-06 00:00:00-05:00,14.802452120233703,15.03908142709664,14.706048887946638,14.811216354370117,14.811216354370117,13262200
2019-11-07 00:00:00-05:00,14.811217212772421,14.811217212772421,14.197735832129087,14.337960243225098,14.337960243225098,15795300
