Date,Open,High,Low,Close,Adj Close,Volume
2019-09-19 00:00:00-04:00,12.87019635562488,12.87019635562488,12.78227521990689,12.816091537475586,12.816091537475586,2134300
2019-09-20 00:00:00-04:00,12.856672866407818,12.924304227564718,12.755226469652929,12.876962661743164,12.876962661743164,7667100
2019-09-23 00:00:00-04:00,12.917537103727508,12.917537103727508,12.775511158727902,12.897247314453125,12.897247314453125,5090700
2019-09-24 00:00:00-04:00,12.917539728033134,13.127195766619645,12.897249934636712,13.086617469787598,13.086617469787598,4926500
2019-09-25 00:00:00-04:00,13.086613839232532,13.215113248505988,13.073087314054181,13.201586723327637,13.201586723327637,3481200
2019-09-26 00:00:00-04:00,13.282743852770903,13.282743852770903,13.161007700969867,13.242165565490723,13.242165565490723,3367500
2019-09-27 00:00:00-04:00,13.2556934293605,13.303034984293117,13.1001422374503,13.16777229309082,13.16777229309082,2844100
2019-09-30 00:00:00-04:00,13.188061313654227,13.255692655306103,13.147483024647322,13.228639602661133,13.228639602661133,2662000
2019-10-01 00:00:00-04:00,13.228641368498698,13.262457688818914,13.046038398612422,13.059563636779785,13.059563636779785,2809200
2019-10-02 00:00:00-04:00,13.079852697798259,13.120430989953439,12.897248448158976,12.95811653137207,12.95811653137207,2647400
2019-10-03 00:00:00-04:00,12.944590727612496,13.147484779651625,12.90401243318896,13.059563636779785,13.059563636779785,2853100
2019-10-04 00:00:00-04:00,13.05279939255706,13.16777229309082,13.018984364736797,13.16777229309082,13.16777229309082,3219900
2019-10-07 00:00:00-04:00,13.093377644244603,13.370664972085855,13.093377644244603,13.296270370483398,13.296270370483398,3409800
2019-10-08 00:00:00-04:00,13.357140170930446,13.451823283405327,13.221877476000051,13.377429962158203,13.377429962158203,3983600
2019-10-09 00:00:00-04:00,13.43153554475917,13.465350575431401,13.30303610627537,13.370667457580566,13.370667457580566,2458400
2019-10-10 00:00:00-04:00,13.39771596008862,13.45182076995927,13.242164792955554,13.411242485046387,13.411242485046387,1889300
2019-10-11 00:00:00-04:00,13.445060783051623,13.539745190863192,13.35714092932738,13.370667457580566,13.370667457580566,3035500
2019-10-14 00:00:00-04:00,13.38419421807276,13.485640601810461,13.194826689124502,13.269221305847168,13.269221305847168,2484600
2019-10-15 00:00:00-04:00,13.316560159091477,13.357138446347136,13.215113795972078,13.296270370483398,13.296270370483398,2192200
2019-10-16 00:00:00-04:00,13.242166908550153,13.303034990624091,13.188062090035611,13.255693435668945,13.255693435668945,3084000
2019-10-17 00:00:00-04:00,13.275983953512915,13.505929789627384,13.255695449712759,13.478878021240234,13.478878021240234,2286700
2019-10-18 00:00:00-04:00,13.465348806848326,13.63442651792373,13.451822280371758,13.59384822845459,13.59384822845459,2319300
2019-10-21 00:00:00-04:00,13.593851620547833,13.742639579035657,13.553273320953133,13.72235107421875,13.72235107421875,5711700
2019-10-22 00:00:00-04:00,13.803503813605817,13.823793602710081,13.627662844583769,13.688530921936035,13.688530921936035,4614200
2019-10-23 00:00:00-04:00,13.681769898814709,13.898189191515884,13.600613309032136,13.864374160766602,13.864374160766602,4331600
2019-10-24 00:00:00-04:00,13.898186151779475,13.925239202430593,13.742634980416911,13.891424179077148,13.891424179077148,3484800
2019-10-25 00:00:00-04:00,13.837320750864071,13.86437380674129,13.661481047504966,13.830558776855469,13.830558776855469,2877300
2019-10-28 00:00:00-04:00,13.769688964527546,13.864372068304203,13.67500457079035,13.80350399017334,13.80350399017334,3379800
2019-10-29 00:00:00-04:00,13.796739208138161,13.96581689767407,13.796739208138161,13.871133804321289,13.871133804321289,2973300
2019-10-30 00:00:00-04:00,13.898184215694494,13.945527047738862,13.817027654967555,13.911710739135742,13.911710739135742,2500700
2019-10-31 00:00:00-04:00,13.925240106637984,14.134896102955917,13.830557003131924,14.019923210144043,14.019923210144043,3277500
2019-11-01 00:00:00-04:00,14.033449921012679,14.14842281533747,13.945530079451629,14.080791473388672,14.080791473388672,3566600
2019-11-04 00:00:00-05:00,14.03345133886259,14.074029632147418,13.817032054729262,13.823795318603516,13.823795318603516,4020800
2019-11-05 00:00:00-05:00,13.404481031580959,13.44505932197012,12.951352704026784,12.97164249420166,12.97164249420166,13380400
2019-11-06 00:00:00-05:00,12.991931343418775,13.262456726508566,12.809328386781983,13.147483825683594,13.147483825683594,43681000
2019-11-07 00:00:00-05:00,13.154246699298117,13.248929806596278,12.904011114346504,13.133956909179688,13.133956909179688,8440500
2019-11-08 00:00:00-05:00,13.147486173670767,13.519456706907873,13.127196379327325,13.49240493774414,13.49240493774414,17648900
