Date,Open,High,Low,Close,Adj Close,Volume
2019-09-19 00:00:00-04:00,5.12492414038098,5.149147173173657,5.021110624104537,5.028031349182129,5.028031349182129,9960300
2019-09-20 00:00:00-04:00,5.010729396544127,5.041873486635441,4.9726645808847945,5.031492233276367,5.031492233276367,9077900
2019-09-23 00:00:00-04:00,4.996887376312883,5.069556806377643,4.993427178701478,5.038413047790527,5.038413047790527,7422400
2019-09-24 00:00:00-04:00,5.045334237780175,5.045334237780175,4.955362491314296,4.983046054840088,4.983046054840088,5972000
2019-09-25 00:00:00-04:00,4.899995445274597,5.0107297012085406,4.872311881291112,5.003808975219727,5.003808975219727,10888800
2019-09-26 00:00:00-04:00,5.041872978210449,5.0557147579647665,4.983045331751086,5.041872978210449,5.041872978210449,8985700
2019-09-27 00:00:00-04:00,5.021111536946802,5.135306326607376,5.0176510087718444,5.052255630493164,5.052255630493164,9034100
2019-09-30 00:00:00-04:00,5.0314928970186115,5.045334679994715,4.996888274571284,5.007269859313965,5.007269859313965,5271200
2019-10-01 00:00:00-04:00,5.010729080103928,5.021110662821473,4.944980706296514,4.965743541717529,4.965743541717529,12300100
2019-10-02 00:00:00-04:00,4.917297044171714,4.917297044171714,4.796181221748078,4.851548671722412,4.851548671722412,14073600
2019-10-03 00:00:00-04:00,4.827325539647789,4.906916025900246,4.796181450680048,4.896534442901611,4.896534442901611,15622900
2019-10-04 00:00:00-04:00,4.92421785215329,4.941520159936006,4.830785918149138,4.910376071929932,4.910376071929932,13709200
2019-10-07 00:00:00-04:00,4.872311796124356,4.917297669314707,4.76849826799386,4.782340049743652,4.782340049743652,10889000
2019-10-08 00:00:00-04:00,4.789261048729091,4.861930484555713,4.758116957658524,4.765038013458252,4.765038013458252,13718200
2019-10-09 00:00:00-04:00,4.84116699784966,4.910375896493782,4.782339351498641,4.882692337036133,4.882692337036133,9755100
2019-10-10 00:00:00-04:00,4.8723114716486124,4.931139122671079,4.827325601454134,4.875771999359131,4.875771999359131,12014200
2019-10-11 00:00:00-04:00,4.9415207095514,5.024571730142885,4.9415207095514,4.983046054840088,4.983046054840088,13278700
2019-10-14 00:00:00-04:00,4.913836706497809,4.976124883866406,4.889613673082945,4.9726643562316895,4.9726643562316895,8464100
2019-10-15 00:00:00-04:00,4.979585856909946,5.045334237780175,4.944981237495651,4.983046054840088,4.983046054840088,9794500
2019-10-16 00:00:00-04:00,4.941520628237951,5.069557189941406,4.934599902477439,5.069557189941406,5.069557189941406,11891300
2019-10-17 00:00:00-04:00,5.097240954049334,5.111083066144505,4.962283661262586,4.993427753448486,4.993427753448486,16252800
2019-10-18 00:00:00-04:00,5.048794184443046,5.0972402500284,5.014189569012874,5.028031349182129,5.028031349182129,15068700
2019-10-21 00:00:00-04:00,5.010728857192276,5.069556503251675,4.996887077532067,5.066096305847168,5.066096305847168,9162200
2019-10-22 00:00:00-04:00,5.1180037093164605,5.339472549041818,5.114543181348695,5.28064489364624,5.28064489364624,25726000
2019-10-23 00:00:00-04:00,5.291024947663901,5.398298980238813,5.277183168945916,5.391377925872803,5.391377925872803,19977700
2019-10-24 00:00:00-04:00,5.429443109108299,5.436364163951395,5.239118721119994,5.277183532714844,5.277183532714844,21364400
2019-10-25 00:00:00-04:00,5.439824960499053,5.554019400933177,5.425983180142122,5.484810829162598,5.484810829162598,25418700
